ServiceNo	Direction	BusStopCode	Distance
193	2	25361	5.4
193	2	25359	5.9
193	2	25349	6.2
193	2	25339	6.4
193	2	25329	6.8
193	2	24529	7.1
193	2	24519	7.4
193	2	24029	9
193	2	24019	9.6
193	2	23371	10.1
193	2	23481	10.6
193	2	23149	11
193	2	23139	11.2
193	2	23129	11.4
193	2	23119	11.7
193	2	23109	11.9
193	2	23099	12.1
193	2	23509	12.4
193	2	22161	12.6
193	2	22171	13.1
193	2	22181	13.5
193	2	22461	13.8
193	2	22451	14.2
193	2	22369	14.4
193	2	22359	14.7
193	2	22349	15.1
193	2	22599	15.5
193	2	22449	15.7
193	2	22009	16.2
194	1	22009	0
194	1	22011	3.3
194	1	22021	3.8
194	1	22031	4.3
194	1	22039	4.9
194	1	22029	5.4
194	1	22019	5.9
194	1	22009	9
195	1	2099	0
195	1	2101	0.4
195	1	2051	0.8
195	1	2061	1.1
195	1	4168	1.9
195	1	4251	2.3
195	1	4211	2.5
195	1	4331	2.8
195	1	13109	3.1
195	1	13099	3.6
195	1	13089	4
195	1	13079	4.4
195	1	13139	4.6
195	1	13119	4.8
195	1	6129	5.2
195	1	6069	5.7
195	1	6051	6.1
195	1	10141	6.4
195	1	10151	6.8
195	1	10161	7
195	1	10379	7.4
195	1	10369	7.8
195	1	14039	8.2
195	1	14291	8.6
195	1	14271	8.9
195	1	14281	9.1
195	1	14241	9.4
195	1	14191	10.2
195	1	14201	10.5
195	1	14471	10.8
195	1	14211	11
195	1	11511	11.9
195	1	11521	12.3
195	1	11531	12.7
195	1	11131	13
195	1	11141	13.2
195	1	11151	13.8
195	1	11061	14.3
195	1	11439	14.8
195	1	11429	15.1
195	1	11169	15.3
195	1	11159	16.1
195	1	11149	16.5
195	1	11539	17
195	1	11529	17.3
195	1	11519	17.6
195	1	14369	18.4
195	1	14219	18.7
195	1	14209	19
195	1	14199	19.4
195	1	14249	20
195	1	14279	20.5
195	1	14299	20.8
195	1	14031	21.1
195	1	10361	21.6
195	1	10371	22
195	1	10169	22.6
195	1	10149	23.2
195	1	6071	23.4
195	1	6081	23.6
195	1	6131	24.1
195	1	13121	24.4
195	1	13071	24.9
195	1	13081	25.3
195	1	13091	25.7
195	1	13101	26.1
195	1	4339	26.4
195	1	4219	26.7
195	1	2181	27.3
195	1	2089	28.6
195A	1	2099	0
195A	1	2101	0.4
195A	1	2051	0.8
195A	1	2061	1.1
195A	1	4168	1.9
195A	1	4251	2.3
195A	1	4211	2.5
195A	1	4331	2.8
195A	1	13109	3.1
195A	1	13099	3.6
195A	1	13089	4
195A	1	13079	4.4
195A	1	13139	4.6
195A	1	13119	4.8
195A	1	6129	5.2
195A	1	6069	5.7
195A	1	6051	6.1
195A	1	10141	6.4
195A	1	10151	6.8
195A	1	10161	7
195A	1	10379	7.4
195A	1	10369	7.8
195A	1	14039	8.2
195A	1	14291	8.6
195A	1	14271	8.9
195A	1	14281	9.1
195A	1	14241	9.4
195A	1	14191	10.2
195A	1	14201	10.5
195A	1	14471	10.8
195A	1	14211	11
195A	1	11511	11.9
195A	1	11521	12.3
195A	1	11531	12.7
195A	1	11131	13
195A	1	11141	13.2
195A	1	11151	13.8
195A	1	11061	14.3
195A	1	11439	14.8
195A	1	11429	15.1
195A	1	11169	15.3
195A	1	11159	16.1
195A	1	11149	16.5
195A	1	11539	17
195A	1	11529	17.3
195A	1	11519	17.6
195A	1	14369	18.4
195A	1	14219	18.8
195A	1	14209	19.1
195A	1	14199	19.5
195A	1	14249	20.1
195A	1	14279	20.6
195A	1	14299	20.9
195A	1	14031	21.2
195A	1	10361	21.7
195A	1	10371	22.1
195A	1	10169	22.7
195B	1	2099	0
195B	1	2101	0.4
195B	1	2051	0.8
195B	1	2061	1.1
195B	1	4168	1.9
195B	1	4251	2.3
195B	1	4211	2.5
195B	1	4331	2.8
195B	1	13109	3.1
195B	1	13099	3.6
195B	1	13089	4
195B	1	13079	4.4
195B	1	13139	4.6
195B	1	13119	4.8
195B	1	6129	5.2
195B	1	6069	5.7
195B	1	6051	6.1
195B	1	10141	6.4
195B	1	10151	6.8
195B	1	10161	7
195B	1	10379	7.4
195B	1	10369	7.8
195B	1	14039	8.2
195B	1	14291	8.6
195B	1	14271	8.9
195B	1	14281	9.1
195B	1	14241	9.4
195B	1	14191	10.2
195B	1	14201	10.5
195B	1	14471	10.8
195B	1	14211	11
195B	1	11511	11.9
195B	1	11521	12.3
195B	1	11531	12.7
195B	1	11131	13
195B	1	11141	13.2
195B	1	11151	13.8
195B	1	11061	14.3
195B	1	11439	14.8
195B	1	11429	15.1
195B	1	11169	15.3
196	1	84009	0
196	1	84139	0.7
196	1	84129	1.3
196	1	84151	1.8
196	1	93131	2.3
196	1	93049	2.6
196	1	93039	3
196	1	93201	3.3
196	1	93029	3.7
196	1	93019	4.1
196	1	92089	4.5
196	1	92211	4.7
196	1	92221	5
196	1	92231	5.4
196	1	92069	5.7
196	1	92059	6.1
196	1	92049	6.4
196	1	92241	7.2
196	1	92099	7.5
196	1	91079	7.9
196	1	91069	8.2
196	1	91059	8.8
196	1	91049	9
196	1	91091	9.4
196	1	80271	9.7
196	1	80141	10.1
196	1	80219	10.8
196	1	80169	12.2
196	1	80159	12.9
196	1	2119	13.4
196	1	3019	14.4
196	1	3059	14.7
196	1	3129	15.1
196	1	3218	15.7
196	1	5631	16.7
196	1	5521	17.1
196	1	10021	17.4
196	1	10041	17.8
196	1	10051	18.2
196	1	10061	18.5
196	1	10071	18.9
196	1	10501	19.1
196	1	10081	19.4
196	1	10091	20
196	1	10101	20.5
196	1	10111	21
196	1	10131	21.3
196	1	11021	22
196	1	11031	22.3
196	1	11041	23
196	1	11051	23.4
196	1	11161	23.9
196	1	11171	24.4
196	1	11181	24.8
196	1	11369	25.1
196	1	18149	25.7
196	1	18119	26.2
196	1	19089	26.7
196	1	19079	27
196	1	19069	27.4
196	1	19059	27.8
196	1	17099	28.1
196	1	17121	29.1
196	1	17131	29.6
196	1	17141	30
196	1	17059	30.9
196	1	17189	31.3
196	1	17009	31.6
196	2	17009	0
196	2	17181	0.5
196	2	17051	0.8
196	2	20019	1.3
196	2	17149	1.6
196	2	17139	2
196	2	17191	2.6
196	2	19051	3.4
196	2	19061	3.9
196	2	19071	4.5
196	2	19081	4.8
196	2	18111	5.1
196	2	18141	5.8
196	2	11361	6.2
196	2	11189	6.5
196	2	11179	6.7
196	2	11169	7.3
196	2	11059	7.9
196	2	11049	8.3
196	2	11039	8.7
196	2	11029	9.1
196	2	11019	9.7
196	2	10139	10
196	2	10119	10.4
196	2	10109	10.6
196	2	10099	11.1
196	2	10089	11.6
196	2	10079	12.2
196	2	10069	12.6
196	2	10059	12.9
196	2	10049	13.2
196	2	10017	13.6
196	2	5519	14.3
196	2	5629	14.6
196	2	3222	15
196	2	3111	15.7
196	2	3071	16
196	2	3031	16.3
196	2	3011	16.9
196	2	2111	17.5
196	2	80151	18.2
196	2	80161	18.9
196	2	80211	20.5
196	2	80149	21.1
196	2	80279	21.6
196	2	91099	21.9
196	2	91041	22.3
196	2	91051	22.6
196	2	91061	22.9
196	2	91071	23.3
196	2	92249	24
196	2	92041	24.6
196	2	92051	25
196	2	92061	25.4
196	2	92239	25.8
196	2	92071	26.3
196	2	92081	26.6
196	2	93011	27
196	2	93021	27.4
196	2	93031	27.8
196	2	93041	28.5
196	2	93139	28.8
196	2	84159	29.2
196	2	84121	29.6
196	2	84131	30.3
196	2	84009	31.1
196A	1	84009	0
196A	1	84139	0.7
196A	1	84129	1.3
196A	1	84151	1.8
196A	1	93131	2.3
196A	1	93049	2.6
196A	1	93039	3
196A	1	93201	3.3
196A	1	93029	3.7
196A	1	93019	4.1
196A	1	92089	4.5
196A	1	92211	4.7
196A	1	92221	5
196A	1	92231	5.4
196A	1	92069	5.7
196A	1	92059	6.1
196A	1	92049	6.4
196A	1	92241	7.2
196A	1	92099	7.5
196A	1	91079	7.9
196A	1	91069	8.2
196A	1	91059	8.8
196A	1	91049	9
196A	1	91091	9.4
196A	1	80271	9.7
196A	1	80141	10.1
196A	1	80219	10.8
196A	1	80169	12.2
196A	1	80159	12.9
196A	1	2119	13.4
196A	1	3019	14.4
196A	1	3059	14.7
196A	1	3129	15.1
196A	1	3218	15.7
196e	1	93049	0
196e	1	93039	0.4
196e	1	93201	0.7
196e	1	93029	1.1
196e	1	93019	1.5
196e	1	92089	1.9
196e	1	92211	2.1
196e	1	92221	2.4
196e	1	92231	2.8
196e	1	92069	3.1
196e	1	92059	3.5
196e	1	92049	3.8
196e	1	92241	4.6
196e	1	2119	10.8
196e	1	3019	11.8
196e	1	3059	12.1
196e	1	3129	12.5
196e	1	3218	13.1
196e	2	3222	0
196e	2	3111	0.7
196e	2	3071	1
196e	2	3031	1.3
196e	2	3011	1.9
196e	2	80151	3.2
196e	2	92249	9
196e	2	92041	9.6
196e	2	92051	10
196e	2	92061	10.4
196e	2	92239	10.8
196e	2	92071	11.3
196e	2	92081	11.6
196e	2	93011	12
196e	2	93021	12.4
196e	2	93031	13
196e	2	93041	13.5
197	1	84009	0
197	1	84139	0.7
197	1	84129	1.3
197	1	84151	1.8
197	1	93131	2.3
197	1	93049	2.6
197	1	93039	3
197	1	93201	3.3
197	1	93029	3.7
197	1	93019	4.1
197	1	92089	4.5
197	1	92079	4.8
197	1	92069	5.3
197	1	92059	5.7
197	1	92049	6
197	1	92241	6.8
197	1	92161	7.6
197	1	82071	8
197	1	82081	8.4
197	1	82091	8.6
197	1	82231	8.8
197	1	81141	9.2
197	1	81151	9.5
197	1	81161	10.1
197	1	80259	10.5
197	1	80111	11.2
197	1	80049	11.6
197	1	80039	11.8
197	1	80029	12.3
197	1	1339	12.8
197	1	1329	13.2
197	1	1229	13.7
197	1	1139	14.1
197	1	1039	14.4
197	1	1029	14.6
197	1	4167	15.1
197	1	4249	15.4
197	1	5029	15.8
197	1	5199	16.2
197	1	5189	16.5
197	1	5259	16.9
197	1	5239	17.1
197	1	10021	17.5
197	1	10041	17.9
197	1	10051	18.3
197	1	10061	18.6
197	1	10071	19
197	1	10501	19.2
197	1	10081	19.5
197	1	10091	20.1
197	1	10101	20.6
197	1	10111	21.1
197	1	10131	21.4
197	1	11519	21.8
197	1	18041	23.3
197	1	18131	23.5
197	1	18101	24.3
197	1	18071	24.7
197	1	16091	25.4
197	1	17121	26.7
197	1	17131	27.2
197	1	17141	27.6
197	1	20011	28
197	1	20021	28.5
197	1	20031	29
197	1	20051	29.8
197	1	20271	30.3
197	1	28221	30.6
197	1	28231	30.9
197	1	28241	31.3
197	1	28439	31.7
197	1	28009	32.2
197	2	28009	0
197	2	28301	0.3
197	2	28431	0.6
197	2	28249	0.9
197	2	28239	1.4
197	2	28229	2
197	2	20059	2.4
197	2	20039	3.2
197	2	20029	3.7
197	2	20019	4.3
197	2	17149	4.6
197	2	17139	5
197	2	17129	5.6
197	2	16099	6.7
197	2	18079	7.6
197	2	18109	8
197	2	18049	8.8
197	2	11511	10.2
197	2	11019	10.6
197	2	10139	10.9
197	2	10119	11.3
197	2	10109	11.5
197	2	10099	12
197	2	10089	12.5
197	2	10079	13.1
197	2	10069	13.5
197	2	10059	13.8
197	2	10049	14.1
197	2	10017	14.5
197	2	10018	14.6
197	2	5013	15.4
197	2	5023	15.8
197	2	4222	16.1
197	2	4142	16.6
197	2	4151	16.9
197	2	1013	17.3
197	2	1112	17.6
197	2	1121	18.2
197	2	1211	18.5
197	2	1311	18.8
197	2	80011	19.4
197	2	80031	19.9
197	2	80051	20.2
197	2	80119	20.8
197	2	80251	21.4
197	2	81169	21.9
197	2	81159	22.4
197	2	81149	22.7
197	2	81139	23.1
197	2	82119	23.6
197	2	82099	24
197	2	82089	24.2
197	2	82079	24.5
197	2	92169	24.9
197	2	92249	25.8
197	2	92041	26.4
197	2	92051	26.8
197	2	92061	27.2
197	2	92071	27.7
197	2	92081	28
197	2	93011	28.4
197	2	93021	28.8
197	2	93031	29.2
197	2	93041	29.9
197	2	93139	30.2
197	2	84159	30.6
197	2	84121	31
197	2	84131	31.7
197	2	84009	32.5
198	1	22009	0
198	1	21361	0.6
198	1	21399	0.9
198	1	21421	1.3
198	1	21241	1.7
198	1	28539	2.1
198	1	28409	2.4
198	1	28529	2.7
198	1	28519	3.2
198	1	28509	3.4
198	1	28499	3.9
198	1	28469	4.3
198	1	28459	4.7
198	1	28289	5
198	1	28279	5.4
198	1	28269	5.7
198	1	28259	6
198	1	28249	6.4
198	1	28239	6.9
198	1	28229	7.4
198	1	20059	7.9
198	1	20039	8.7
198	1	20029	9.2
198	1	20019	9.8
198	1	17149	10.1
198	1	17139	10.5
198	1	17129	11.1
198	1	16099	12.2
198	1	18079	13.1
198	1	18121	13.6
198	1	18141	14.3
198	1	11361	14.7
198	1	11189	15
198	1	11179	15.2
198	1	11169	15.8
198	1	11059	16.4
198	1	11049	16.8
198	1	11039	17.2
198	1	11029	17.6
198	1	11019	18.2
198	1	10139	18.5
198	1	10119	18.9
198	1	10651	19.5
198	1	10009	19.8
198	2	10009	0
198	2	10659	0.4
198	2	10101	0.6
198	2	10111	1.1
198	2	10131	1.4
198	2	11021	2.1
198	2	11031	2.4
198	2	11041	3.1
198	2	11051	3.5
198	2	11161	4
198	2	11171	4.5
198	2	11181	4.9
198	2	11369	5.2
198	2	18149	5.8
198	2	18129	6.4
198	2	16091	8
198	2	17121	9.3
198	2	17131	9.8
198	2	17141	10.2
198	2	20011	10.6
198	2	20021	11.1
198	2	20031	11.6
198	2	20051	12.4
198	2	20271	12.9
198	2	28221	13.2
198	2	28231	13.5
198	2	28241	13.9
198	2	28251	14.3
198	2	28261	14.6
198	2	28271	15
198	2	28281	15.3
198	2	28451	15.6
198	2	28461	16
198	2	28491	16.5
198	2	28501	16.9
198	2	28511	17.3
198	2	28521	17.6
198	2	28401	17.9
198	2	28531	18.2
198	2	21249	18.8
198	2	21429	19.2
198	2	21391	19.6
198	2	21369	19.9
198	2	22009	20.8
198A	1	22009	0
198A	1	21361	0.6
198A	1	21399	0.9
198A	1	21421	1.3
198A	1	21241	1.7
198A	1	28539	2.1
198A	1	28409	2.4
198A	1	28529	2.7
198A	1	28519	3.2
198A	1	28509	3.4
198A	1	28499	3.9
198A	1	28469	4.3
198A	1	28459	4.7
199	1	22009	0
199	1	22489	0.9
199	1	21371	1.4
199	1	27091	1.9
199	1	27101	2.4
199	1	27121	3.1
199	1	27171	3.5
199	1	27181	3.8
199	1	27011	4.1
199	1	27071	4.4
199	1	27021	4.7
199	1	27031	4.9
199	1	27041	5.1
199	1	27051	5.5
199	1	27219	6
199	1	27069	6.5
199	1	27209	6.8
199	1	27199	7.1
199	1	27189	7.4
199	1	27179	7.7
199	1	27169	8
199	1	27129	8.3
199	1	27109	8.9
199	1	27099	9.4
199	1	21379	10.1
199	1	22481	10.5
199	1	22009	11.1
1N	1	2099	0
1N	1	2101	0.4
1N	1	2051	0.8
1N	1	2061	1.1
1N	1	4167	2.1
1N	1	4249	2.4
1N	1	5029	2.8
1N	1	4222	3.4
1N	1	4211	3.7
1N	1	4331	4
1N	1	13109	4.3
1N	1	13211	4.6
1N	1	6151	5.2
1N	1	6141	5.7
1N	1	6131	6
1N	1	13121	6.3
1N	1	13141	6.7
1N	1	13191	7.3
1N	1	9048	8
1N	1	9038	8.6
1N	1	8138	9
1N	1	8057	9.4
1N	1	8079	9.9
1N	1	7011	10.1
1N	1	7021	10.5
1N	1	40011	11
1N	1	54371	18.1
1N	1	54381	18.5
1N	1	54289	19
1N	1	54279	19.3
1N	1	54269	19.6
1N	1	54248	20
1N	1	54239	20.4
1N	1	54229	20.8
1N	1	54181	21.3
1N	1	54191	21.7
1N	1	54201	22
1N	1	55131	22.3
1N	1	55141	22.6
1N	1	55021	23.2
1N	1	59031	27.2
1N	1	59041	27.6
1N	1	59421	28
1N	1	59431	28.3
1N	1	59371	28.6
1N	1	59361	29
1N	1	59341	29.4
1N	1	59451	30.2
1N	1	59411	30.6
1N	1	59401	30.9
1N	1	59391	31.3
1N	1	59381	31.7
1N	1	59241	32.2
1N	1	59231	32.5
1N	1	59101	32.9
1N	1	59121	33.3
1N	1	59131	33.6
1N	1	59301	34
1N	1	59311	34.3
1N	1	59081	34.6
1N	1	59321	35
1N	1	59561	35.2
2	1	99009	0
2	1	99131	0.2
2	1	99049	0.5
2	1	99039	0.9
2	1	99029	1.2
2	1	99019	1.6
2	1	98079	2.2
2	1	98069	2.6
2	1	97099	3
2	1	97089	3.5
2	1	97079	3.9
2	1	97069	4.3
2	1	97209	4.7
2	1	97059	5
2	1	97049	5.4
2	1	97039	5.7
2	1	97019	6.2
2	1	96069	7
2	1	96059	7.4
2	1	96049	7.7
2	1	95909	8
2	1	96099	8.4
2	1	96089	8.7
2	1	96079	9
2	1	85079	9.4
2	1	85089	9.6
2	1	85069	9.9
2	1	85059	10.2
2	1	85099	10.7
2	1	84069	11.2
2	1	84059	11.5
2	1	84049	12
2	1	84039	12.7
2	1	84029	13.1
2	1	84019	13.4
2	1	83099	13.9
2	1	83079	14.3
2	1	83059	14.7
2	1	83049	14.9
2	1	83029	15.3
2	1	82069	15.7
2	1	82049	16.2
2	1	82029	16.6
2	1	82109	16.9
2	1	81069	17.2
2	1	81049	17.7
2	1	81029	18
2	1	80089	18.5
2	1	80069	18.9
2	1	80049	19.4
2	1	80039	19.6
2	1	80029	20.1
2	1	1319	20.6
2	1	1219	21
2	1	1129	21.3
2	1	1059	21.7
2	1	1119	21.9
2	1	1019	22.3
2	1	4159	22.6
2	1	4149	22.9
2	1	4229	23.2
2	1	4239	23.4
2	1	5059	23.7
2	1	5049	23.9
2	1	5039	24.3
2	1	5019	24.6
2	1	10011	25.2
2	1	10041	25.5
2	1	10499	26.1
2	2	10499	0
2	2	10049	0.7
2	2	10017	1.1
2	2	5013	2.1
2	2	5023	2.5
2	2	4222	2.8
2	2	4142	3.3
2	2	1012	3.8
2	2	1113	4.4
2	2	1121	4.8
2	2	1211	5.1
2	2	1311	5.4
2	2	80011	6
2	2	80031	6.5
2	2	80051	6.8
2	2	80071	7.2
2	2	80091	7.7
2	2	81011	8
2	2	81031	8.3
2	2	81051	8.8
2	2	82011	9.3
2	2	82032	9.6
2	2	82061	10.2
2	2	83011	10.8
2	2	83031	11.1
2	2	83062	11.5
2	2	83081	12
2	2	84011	12.6
2	2	84021	12.9
2	2	84031	13.5
2	2	84041	14
2	2	84051	14.6
2	2	84061	14.9
2	2	85091	15.4
2	2	85051	15.9
2	2	85061	16.2
2	2	85081	16.4
2	2	85071	16.7
2	2	96071	17.1
2	2	96081	17.4
2	2	96091	17.7
2	2	95901	18.1
2	2	96041	18.5
2	2	96051	18.8
2	2	96061	19.2
2	2	97011	20.1
2	2	97031	20.6
2	2	97041	20.9
2	2	97051	21.3
2	2	97201	21.7
2	2	97061	22.1
2	2	97071	22.5
2	2	97081	22.9
2	2	97091	23.4
2	2	98061	23.9
2	2	98071	24.3
2	2	99011	24.7
2	2	99021	25.1
2	2	99031	25.4
2	2	99041	25.8
2	2	99139	26.1
2	2	99009	26.4
20	1	75009	0
20	1	76059	0.6
20	1	76069	1.1
20	1	76071	1.6
20	1	76081	2.1
20	1	76091	2.5
20	1	96129	3.4
20	1	96139	3.7
20	1	96149	4.1
20	1	96159	4.5
20	1	96169	4.8
20	1	96171	5.2
20	1	96291	5.5
20	1	96209	5.8
20	1	96449	6.3
20	1	96419	6.6
20	1	96309	7.1
20	1	96381	7.3
20	1	96321	7.7
20	1	96331	8
20	1	96341	8.4
20	1	96351	8.8
20	1	96361	9.3
20	1	96371	9.6
20	1	96329	10.1
20	1	96389	10.5
20	1	96301	10.8
20	1	96411	11.3
20	1	96441	11.7
20	1	96201	12.2
20	1	96299	12.6
20	1	96179	12.8
20	1	96161	13.1
20	1	96151	13.4
20	1	96141	13.7
20	1	96131	14
20	1	96121	14.4
20	1	76099	15.4
20	1	76089	15.9
20	1	76079	16.4
20	1	76061	17
20	1	76051	17.5
20	1	75009	18.1
200	1	11379	
200	1	11381	0.3
200	1	11181	0.7
200	1	11369	1
200	1	18149	1.6
200	1	18129	2.2
200	1	15139	2.9
200	1	15129	3.6
200	1	15119	4
200	1	15109	4.2
200	1	15099	4.6
200	1	15079	4.9
200	1	15221	5.2
200	1	16201	5.5
200	1	16011	5.9
200	1	16021	6.3
200	1	16031	6.6
200	1	16041	6.8
200	1	16051	7.1
200	1	16061	7.3
200	1	16071	7.6
200	1	16081	7.9
200	1	16009	8.4
200	1	16089	8.8
200	1	16079	9
200	1	16069	9.3
200	1	16059	9.6
200	1	16049	9.8
200	1	16039	10
200	1	16029	10.3
200	1	16019	10.7
200	1	16209	11.1
200	1	15229	11.4
200	1	15071	11.7
200	1	15091	11.9
200	1	15101	12.3
200	1	15111	12.5
200	1	15121	12.9
200	1	15131	13.5
200	1	18121	14.1
200	1	18141	14.8
200	1	11361	15.2
200	1	11189	15.5
200	1	11389	16
200A	1	11379	0
200A	1	11381	0.3
200A	1	11181	0.7
200A	1	11369	1
200A	1	18149	1.6
200A	1	18129	2.2
200A	1	15139	2.8
200A	1	15129	3.5
200A	1	15119	3.9
200A	1	15109	4.1
200A	1	15099	4.5
200A	1	15079	4.8
200A	1	15221	5.1
200A	1	16201	5.4
200A	1	16011	5.7
200A	1	16021	6.2
200A	1	16031	6.5
200A	1	16041	6.7
200A	1	16051	7
200A	1	16061	7.2
200A	1	16071	7.4
200A	1	16081	7.7
200A	1	16009	8.2
201	1	16009	0
201	1	17011	0.5
201	1	17021	0.8
201	1	17381	1.1
201	1	17031	1.4
201	1	17041	1.7
201	1	17251	2.7
201	1	17161	2.9
201	1	17171	3.3
201	1	17181	3.6
201	1	17051	3.9
201	1	20021	5
201	1	20031	5.5
201	1	20081	7.4
201	1	29159	7.7
201	1	20249	8.1
201	1	20129	8.4
201	1	20239	8.8
201	1	20219	9
201	1	20209	9.4
201	1	20259	9.6
201	1	20159	9.9
201	1	20199	10.2
201	1	20189	10.5
201	1	20261	10.8
201	1	20059	11.3
201	1	20039	12.1
201	1	20029	12.6
201	1	17059	13.2
201	1	17189	13.6
201	1	17179	13.9
201	1	17259	14.5
201	1	17049	15.4
201	1	17039	15.8
201	1	17389	16.1
201	1	17029	16.4
201	1	17019	16.8
201	1	16009	17.4
21	1	77009	0
21	1	78109	0.8
21	1	78081	1.2
21	1	78071	1.6
21	1	78069	1.8
21	1	78059	2.2
21	1	98099	2.6
21	1	98019	3
21	1	76249	3.6
21	1	76239	3.9
21	1	76229	4.3
21	1	76219	4.6
21	1	76209	5
21	1	76149	5.5
21	1	76139	5.9
21	1	76069	6.5
21	1	75059	7.2
21	1	75069	7.9
21	1	75349	8.3
21	1	84609	8.6
21	1	84639	8.9
21	1	84619	9.1
21	1	84629	9.4
21	1	84479	9.7
21	1	84469	10.1
21	1	84481	10.7
21	1	84491	11.2
21	1	72079	11.6
21	1	72069	11.9
21	1	72029	12.3
21	1	72019	12.7
21	1	83119	13.4
21	1	83109	13.6
21	1	82069	14.3
21	1	82049	14.8
21	1	82029	15.2
21	1	82109	15.5
21	1	81069	15.8
21	1	81049	16.3
21	1	81029	16.6
21	1	80089	17.1
21	1	80069	17.5
21	1	80049	18
21	1	80101	18.4
21	1	60051	19.1
21	1	60099	19.7
21	1	7329	20
21	1	7231	20.5
21	1	7211	21
21	1	7221	21.3
21	1	50249	21.7
21	1	50239	21.9
21	1	50129	22.5
21	1	50119	22.9
21	1	50031	23.4
21	1	50041	23.7
21	1	50161	24.2
21	1	50171	24.5
21	1	50191	24.8
21	1	50201	25
21	1	50211	25.3
21	1	50991	25.7
21	1	52129	26.2
21	1	52049	26.5
21	1	52119	26.9
21	1	52499	27.4
21	2	52499	0
21	2	52451	0.3
21	2	52129	0.6
21	2	52049	0.9
21	2	52119	1.3
21	2	52099	1.7
21	2	50159	2
21	2	50209	2.2
21	2	50199	2.4
21	2	50189	2.7
21	2	50179	2.9
21	2	50169	3.2
21	2	50059	3.6
21	2	50049	3.8
21	2	50038	4.3
21	2	50111	4.7
21	2	50121	5
21	2	50231	5.6
21	2	50331	5.9
21	2	50349	6.2
21	2	60199	6.4
21	2	60059	7
21	2	80109	7.7
21	2	80051	8
21	2	80071	8.4
21	2	80091	8.9
21	2	81011	9.2
21	2	81031	9.5
21	2	81051	10
21	2	82011	10.5
21	2	82032	10.8
21	2	82061	11.4
21	2	83101	11.8
21	2	83111	12.1
21	2	72011	12.6
21	2	72021	13
21	2	72061	13.5
21	2	72071	13.7
21	2	84499	14.2
21	2	84489	14.8
21	2	84461	15.2
21	2	84471	15.6
21	2	84621	16
21	2	84611	16.4
21	2	84631	16.6
21	2	84601	16.8
21	2	75341	17.2
21	2	75061	17.6
21	2	75051	18.3
21	2	76061	18.9
21	2	76131	19.4
21	2	76141	19.8
21	2	76201	20.3
21	2	76211	20.6
21	2	76221	20.9
21	2	76231	21.3
21	2	76241	21.6
21	2	98011	22.2
21	2	98091	22.5
21	2	78051	22.9
21	2	78061	23.3
21	2	78079	23.6
21	2	78089	24
21	2	78101	24.4
21	2	77009	25
21A	1	80089	0
21A	1	80069	0.4
21A	1	80049	0.9
21A	1	80101	1.3
21A	1	60051	2
21A	1	60099	2.6
21A	1	7329	2.9
21A	1	7231	3.4
22	1	54009	0
22	1	54339	0.5
22	1	54329	0.9
22	1	54319	1.2
22	1	54101	1.8
22	1	66091	2.7
22	1	66031	3.2
22	1	66041	3.7
22	1	66051	4
22	1	66379	4.4
22	1	66359	4.7
22	1	62141	5
22	1	62059	5.4
22	1	62049	5.8
22	1	62039	6
22	1	62029	6.4
22	1	62019	6.6
22	1	70309	6.9
22	1	70299	7.1
22	1	70289	7.4
22	1	70279	7.9
22	1	70269	8.2
22	1	71161	8.5
22	1	71151	8.8
22	1	71141	9.1
22	1	71121	9.4
22	1	71131	9.7
22	1	71091	10
22	1	72021	10.4
22	1	72061	10.9
22	1	72071	11.1
22	1	84499	11.6
22	1	84489	12.2
22	1	84461	12.6
22	1	84471	13
22	1	84621	13.4
22	1	84611	13.8
22	1	84631	14
22	1	84601	14.2
22	1	75341	14.6
22	1	75061	15
22	1	76289	15.7
22	1	76129	16
22	1	76119	16.3
22	1	76051	16.5
22	1	75009	17.1
22	2	75009	0
22	2	76059	0.6
22	2	76111	0.8
22	2	76121	1.1
22	2	76281	1.4
22	2	75069	2.2
22	2	75349	2.6
22	2	84609	2.9
22	2	84639	3.2
22	2	84619	3.4
22	2	84629	3.7
22	2	84479	4
22	2	84469	4.4
22	2	84481	5
22	2	84491	5.5
22	2	72079	5.9
22	2	72069	6.2
22	2	72029	6.6
22	2	71099	7
22	2	71139	7.4
22	2	71129	7.7
22	2	71149	8
22	2	71159	8.3
22	2	71169	8.6
22	2	70261	9.1
22	2	70271	9.3
22	2	70281	9.9
22	2	70291	10.2
22	2	70301	10.5
22	2	62011	10.8
22	2	62021	11
22	2	62031	11.2
22	2	62041	11.6
22	2	62051	12.1
22	2	62149	12.3
22	2	66351	12.7
22	2	66371	13.1
22	2	66059	13.4
22	2	66049	13.8
22	2	66039	14.1
22	2	66099	14.8
22	2	54109	15.7
22	2	54311	16.3
22	2	54321	16.6
22	2	54331	17
22	2	54009	17.4
222	1	84009	0
222	1	84359	0.9
222	1	84211	1.2
222	1	84221	1.4
222	1	84231	1.8
222	1	84241	2.2
222	1	84281	2.4
222	1	84059	2.7
222	1	84049	3.2
222	1	84039	3.9
222	1	84029	4.3
222	1	84641	4.7
222	1	84559	5.3
222	1	84569	5.6
222	1	84579	6
222	1	84589	6.3
222	1	84011	6.7
222	1	84021	7
222	1	84031	7.6
222	1	84041	8.1
222	1	84051	8.7
222	1	84289	8.9
222	1	84249	9.2
222	1	84239	9.6
222	1	84229	10
222	1	84219	10.3
